InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538374,STK242,Item STK242,5,2025-11-28 00:21:20.763862,68.87,11358,Germany
547105,STK873,Item STK873,37,2025-11-28 00:25:43.763862,61.64,10202,Italy
538960,STK312,Item STK312,37,2025-11-28 00:29:34.763862,15.28,10335,Spain
546440,STK636,Item STK636,48,2025-11-28 00:50:45.763862,66.22,10629,Germany
543345,STK529,Item STK529,19,2025-11-28 00:54:38.763862,28.28,10537,India
550765,STK941,Item STK941,33,2025-11-28 01:16:00.763862,64.98,10093,Canada
549187,STK499,Item STK499,27,2025-11-28 01:27:11.763862,97.16,11069,Italy
545245,STK597,Item STK597,42,2025-11-28 01:28:10.763862,50.69,11428,Canada
544827,STK440,Item STK440,4,2025-11-28 01:41:02.763862,0.73,10982,India
549439,STK337,Item STK337,14,2025-11-28 01:41:06.763862,88.7,10992,France
547244,STK243,Item STK243,18,2025-11-28 01:55:39.763862,22.3,11099,USA
548942,STK775,Item STK775,36,2025-11-28 02:01:32.763862,21.8,11067,Germany
547606,STK128,Item STK128,40,2025-11-28 02:29:09.763862,62.77,11753,USA
541264,STK537,Item STK537,2,2025-11-28 03:29:17.763862,50.87,11865,Italy
C542892,STK501,Item STK501,-1,2025-11-28 03:40:36.763862,62.91,10589,Canada
543217,STK345,Item STK345,27,2025-11-28 03:44:49.763862,88.82,10216,Italy
546230,STK297,Item STK297,16,2025-11-28 04:32:41.763862,50.89,10293,Canada
544123,STK760,Item STK760,45,2025-11-28 04:46:34.763862,38.06,10224,Canada
539253,STK732,Item STK732,33,2025-11-28 05:43:46.763862,29.94,11171,Germany
545987,STK101,Item STK101,35,2025-11-28 05:45:04.763862,53.62,11018,Germany
541939,STK692,Item STK692,44,2025-11-28 06:06:11.763862,24.77,10565,Germany
537470,STK375,Item STK375,5,2025-11-28 06:16:18.763862,28.16,11067,Italy
C548081,STK165,Item STK165,-21,2025-11-28 06:16:49.763862,90.16,10530,Spain
548763,STK473,Item STK473,35,2025-11-28 06:21:01.763862,4.45,11625,Spain
540877,STK558,Item STK558,20,2025-11-28 06:28:59.763862,24.22,10163,India
546647,STK779,Item STK779,36,2025-11-28 06:35:59.763862,3.12,11049,USA
548035,STK631,Item STK631,40,2025-11-28 06:36:10.763862,91.64,10958,France
C537618,STK483,Item STK483,-4,2025-11-28 06:42:21.763862,70.77,10723,India
538901,STK143,Item STK143,26,2025-11-28 06:52:17.763862,77.63,11071,Canada
541280,STK507,Item STK507,14,2025-11-28 06:55:38.763862,48.5,11914,Italy
547464,STK155,Item STK155,39,2025-11-28 06:56:49.763862,28.18,10658,USA
540113,STK344,Item STK344,38,2025-11-28 07:21:31.763862,80.79,10736,Spain
544198,STK199,Item STK199,14,2025-11-28 07:22:24.763862,84.07,10000,Germany
551236,STK893,Item STK893,44,2025-11-28 07:27:04.763862,68.54,10165,USA
545527,STK734,Item STK734,38,2025-11-28 07:34:57.763862,2.31,11898,Spain
547870,STK485,Item STK485,14,2025-11-28 07:50:42.763862,24.63,10371,USA
536422,STK620,Item STK620,3,2025-11-28 07:54:32.763862,42.67,11153,United Kingdom
542615,STK173,Item STK173,16,2025-11-28 08:05:04.763862,30.0,10702,India
542044,STK391,Item STK391,35,2025-11-28 08:15:54.763862,83.14,11217,Canada
543376,STK424,Item STK424,21,2025-11-28 08:18:53.763862,78.42,11712,Germany
544262,STK733,Item STK733,15,2025-11-28 08:23:56.763862,68.87,10725,Germany
544628,STK911,Item STK911,1,2025-11-28 08:42:39.763862,40.08,10984,Canada
548014,STK932,Item STK932,29,2025-11-28 08:50:28.763862,11.21,10730,India
C536939,STK334,Item STK334,-25,2025-11-28 08:56:25.763862,60.74,10342,Italy
550432,STK213,Item STK213,7,2025-11-28 09:02:19.763862,8.53,10759,Italy
539052,STK315,Item STK315,46,2025-11-28 09:03:01.763862,1.47,10058,United Kingdom
550367,STK856,Item STK856,9,2025-11-28 09:27:54.763862,2.87,10900,Germany
536833,STK964,Item STK964,17,2025-11-28 09:31:20.763862,59.9,10420,France
536789,STK993,Item STK993,19,2025-11-28 09:37:22.763862,97.44,10916,United Kingdom
C547941,STK839,Item STK839,-32,2025-11-28 09:40:25.763862,77.03,11689,France
545700,STK915,Item STK915,3,2025-11-28 09:42:24.763862,38.66,11565,Canada
542524,STK256,Item STK256,27,2025-11-28 09:58:04.763862,39.28,10271,Germany
550755,STK689,Item STK689,26,2025-11-28 10:13:18.763862,7.59,10504,India
C540897,STK146,Item STK146,-2,2025-11-28 10:16:22.763862,45.62,10211,Italy
543937,STK109,Item STK109,37,2025-11-28 10:24:07.763862,47.96,11433,Italy
537171,STK317,Item STK317,20,2025-11-28 10:55:05.763862,5.65,10466,France
536925,STK810,Item STK810,11,2025-11-28 10:56:41.763862,16.41,11268,France
541931,STK327,Item STK327,12,2025-11-28 11:07:57.763862,20.64,10092,Germany
C546124,STK759,Item STK759,-1,2025-11-28 11:30:25.763862,58.9,10464,Spain
544251,STK387,Item STK387,25,2025-11-28 11:32:11.763862,67.1,10697,USA
538421,STK844,Item STK844,30,2025-11-28 11:34:27.763862,10.7,10856,United Kingdom
548644,STK601,Item STK601,32,2025-11-28 11:35:55.763862,7.29,10238,Germany
538177,STK289,Item STK289,10,2025-11-28 11:51:24.763862,72.5,10688,Canada
544911,STK660,Item STK660,32,2025-11-28 12:04:53.763862,96.29,10299,United Kingdom
540490,STK982,Item STK982,9,2025-11-28 12:14:32.763862,13.29,11131,India
550066,STK390,Item STK390,22,2025-11-28 12:41:49.763862,66.52,11617,USA
551333,STK819,Item STK819,38,2025-11-28 12:44:31.763862,59.94,11069,Spain
537136,STK900,Item STK900,35,2025-11-28 12:49:14.763862,56.95,10238,Italy
542938,STK420,Item STK420,40,2025-11-28 12:53:34.763862,74.1,11524,Canada
550283,STK535,Item STK535,31,2025-11-28 12:56:19.763862,63.8,10524,USA
545237,STK577,Item STK577,15,2025-11-28 12:58:15.763862,55.12,10719,India
549077,STK312,Item STK312,9,2025-11-28 13:03:17.763862,88.77,11228,Canada
C541977,STK242,Item STK242,-2,2025-11-28 13:06:56.763862,39.1,11319,USA
542398,STK442,Item STK442,10,2025-11-28 13:31:31.763862,95.74,11620,Spain
549356,STK117,Item STK117,32,2025-11-28 13:52:33.763862,10.52,10668,United Kingdom
540700,STK329,Item STK329,20,2025-11-28 14:08:10.763862,80.98,11502,Germany
549082,STK812,Item STK812,27,2025-11-28 14:23:12.763862,94.93,10949,United Kingdom
545634,STK735,Item STK735,16,2025-11-28 14:33:24.763862,19.79,11155,Germany
C541975,STK221,Item STK221,-5,2025-11-28 14:41:04.763862,95.67,10592,Spain
546896,STK911,Item STK911,26,2025-11-28 14:43:21.763862,92.18,11818,Canada
C536586,STK825,Item STK825,-20,2025-11-28 15:08:44.763862,13.41,10961,USA
540269,STK457,Item STK457,6,2025-11-28 15:10:10.763862,17.09,10193,Germany
550011,STK172,Item STK172,28,2025-11-28 15:32:44.763862,96.25,11580,Italy
546063,STK902,Item STK902,9,2025-11-28 15:36:04.763862,17.66,10244,Germany
536669,STK911,Item STK911,17,2025-11-28 15:47:47.763862,62.81,10701,France
543050,STK414,Item STK414,26,2025-11-28 15:54:10.763862,65.04,10619,USA
545172,STK129,Item STK129,37,2025-11-28 15:56:42.763862,13.48,10338,United Kingdom
550797,STK771,Item STK771,17,2025-11-28 16:08:05.763862,55.88,11679,Germany
544910,STK761,Item STK761,38,2025-11-28 16:09:11.763862,34.82,10559,Italy
537649,STK179,Item STK179,44,2025-11-28 16:14:18.763862,31.32,10094,USA
544591,STK957,Item STK957,30,2025-11-28 16:26:04.763862,71.1,10795,France
539253,STK147,Item STK147,17,2025-11-28 16:56:28.763862,92.81,10752,United Kingdom
540846,STK949,Item STK949,19,2025-11-28 17:07:42.763862,34.01,11070,France
C547180,STK238,Item STK238,-41,2025-11-28 17:23:30.763862,44.53,10517,Italy
548707,STK896,Item STK896,11,2025-11-28 17:25:59.763862,90.09,11434,France
542396,STK786,Item STK786,1,2025-11-28 17:44:08.763862,20.78,10823,India
549492,STK578,Item STK578,26,2025-11-28 17:48:14.763862,7.92,11570,Germany
541804,STK662,Item STK662,2,2025-11-28 17:50:42.763862,62.33,11160,India
546651,STK768,Item STK768,32,2025-11-28 17:51:42.763862,71.88,11114,Germany
546547,STK139,Item STK139,3,2025-11-28 17:58:17.763862,74.74,11571,Spain
544993,STK490,Item STK490,14,2025-11-28 18:00:13.763862,58.05,11964,United Kingdom
547392,STK721,Item STK721,13,2025-11-28 18:12:57.763862,8.18,10660,Spain
546235,STK446,Item STK446,31,2025-11-28 18:46:06.763862,1.12,10974,Italy
C547440,STK894,Item STK894,-2,2025-11-28 18:50:27.763862,93.99,10783,France
536926,STK614,Item STK614,32,2025-11-28 18:53:45.763862,18.48,10100,Canada
537705,STK163,Item STK163,42,2025-11-28 19:02:43.763862,74.63,10551,Canada
540822,STK361,Item STK361,11,2025-11-28 19:14:59.763862,11.95,11863,India
540533,STK534,Item STK534,6,2025-11-28 19:30:30.763862,12.06,11172,Spain
538666,STK224,Item STK224,31,2025-11-28 20:27:49.763862,75.09,10183,Italy
548831,STK804,Item STK804,47,2025-11-28 20:49:49.763862,79.39,10080,USA
547652,STK538,Item STK538,29,2025-11-28 20:53:11.763862,70.85,11487,Italy
541334,STK589,Item STK589,42,2025-11-28 21:04:39.763862,78.57,11121,Spain
545578,STK371,Item STK371,37,2025-11-28 21:18:15.763862,39.67,10789,USA
539741,STK133,Item STK133,48,2025-11-28 21:35:14.763862,98.32,10992,India
540588,STK300,Item STK300,28,2025-11-28 21:42:13.763862,61.94,10546,Germany
546768,STK129,Item STK129,24,2025-11-28 22:31:08.763862,21.27,11468,Italy
545199,STK670,Item STK670,10,2025-11-28 22:32:12.763862,34.64,10752,Spain
543458,STK796,Item STK796,31,2025-11-28 22:37:07.763862,87.61,11746,Germany
538351,STK903,Item STK903,31,2025-11-28 22:48:44.763862,11.02,10731,India
537817,STK601,Item STK601,45,2025-11-28 22:54:36.763862,48.62,11141,France
548807,STK284,Item STK284,47,2025-11-28 22:57:32.763862,91.03,10097,USA
536671,STK365,Item STK365,44,2025-11-28 23:00:43.763862,58.74,11598,France
546248,STK935,Item STK935,16,2025-11-28 23:01:00.763862,41.91,11266,India
543707,STK853,Item STK853,6,2025-11-28 23:05:40.763862,2.69,10407,Canada
545709,STK320,Item STK320,32,2025-11-28 23:29:32.763862,17.83,10660,Germany
537045,STK676,Item STK676,20,2025-11-28 23:46:47.763862,54.27,11898,Spain
540873,STK604,Item STK604,29,2025-11-28 23:46:51.763862,49.94,11961,France
548178,STK617,Item STK617,41,2025-11-28 23:50:42.763862,70.27,11872,Canada
547634,STK376,Item STK376,31,2025-11-28 23:51:22.763862,87.58,11013,Germany
544580,STK950,Item STK950,7,2025-11-29 00:14:13.763862,46.49,11743,Germany
550017,STK720,Item STK720,15,2025-11-29 00:23:02.763862,7.43,10864,United Kingdom
547806,STK408,Item STK408,29,2025-11-29 00:36:15.763862,71.57,11167,Italy
544774,STK960,Item STK960,26,2025-11-29 00:36:31.763862,79.8,10795,Germany
544598,STK898,Item STK898,15,2025-11-29 00:44:16.763862,84.04,11872,Italy
539951,STK762,Item STK762,33,2025-11-29 00:52:14.763862,52.25,11672,Italy
549139,STK425,Item STK425,16,2025-11-29 01:05:37.763862,2.51,11620,United Kingdom
544600,STK152,Item STK152,2,2025-11-29 01:14:00.763862,73.97,11610,India
550036,STK502,Item STK502,35,2025-11-29 01:18:01.763862,34.53,11536,USA
C544014,STK987,Item STK987,-5,2025-11-29 01:18:40.763862,19.53,10831,USA
547339,STK207,Item STK207,42,2025-11-29 01:18:50.763862,0.76,11804,United Kingdom
540776,STK700,Item STK700,46,2025-11-29 01:28:48.763862,91.6,10247,Canada
546439,STK214,Item STK214,23,2025-11-29 01:30:29.763862,71.34,10897,France
541949,STK785,Item STK785,32,2025-11-29 01:47:01.763862,7.08,11090,France
538839,STK965,Item STK965,26,2025-11-29 01:49:13.763862,58.2,10901,Spain
538362,STK618,Item STK618,3,2025-11-29 02:09:21.763862,86.75,11633,France
539361,STK304,Item STK304,31,2025-11-29 02:11:17.763862,10.94,11189,United Kingdom
539056,STK932,Item STK932,46,2025-11-29 02:20:41.763862,87.78,10522,Canada
540043,STK706,Item STK706,48,2025-11-29 02:27:40.763862,38.7,10027,Italy
543368,STK614,Item STK614,5,2025-11-29 02:31:12.763862,96.92,10623,France
549201,STK208,Item STK208,16,2025-11-29 02:37:44.763862,96.72,10567,United Kingdom
543521,STK268,Item STK268,6,2025-11-29 02:41:32.763862,98.3,10026,France
537486,STK996,Item STK996,36,2025-11-29 02:47:16.763862,10.08,11040,France
538167,STK911,Item STK911,34,2025-11-29 02:49:48.763862,82.5,11350,United Kingdom
547602,STK849,Item STK849,15,2025-11-29 02:52:34.763862,25.13,10353,Spain
537711,STK167,Item STK167,15,2025-11-29 03:01:51.763862,61.09,11895,Spain
C537700,STK116,Item STK116,-1,2025-11-29 03:03:10.763862,0.75,10553,Italy
541323,STK476,Item STK476,20,2025-11-29 03:10:37.763862,15.31,10488,Spain
540873,STK181,Item STK181,28,2025-11-29 03:10:45.763862,31.11,10748,Germany
538414,STK300,Item STK300,15,2025-11-29 03:22:45.763862,62.21,10219,Spain
549749,STK337,Item STK337,43,2025-11-29 03:24:11.763862,2.73,11614,Germany
539576,STK357,Item STK357,44,2025-11-29 03:32:39.763862,78.96,10371,Germany
549123,STK500,Item STK500,6,2025-11-29 03:45:14.763862,31.47,10402,France
C546400,STK939,Item STK939,-23,2025-11-29 04:09:05.763862,65.87,10018,Germany
549059,STK548,Item STK548,5,2025-11-29 04:13:27.763862,79.52,10712,USA
548460,STK777,Item STK777,44,2025-11-29 04:13:45.763862,99.83,11441,United Kingdom
550536,STK842,Item STK842,11,2025-11-29 04:18:07.763862,43.08,10548,Germany
538369,STK549,Item STK549,17,2025-11-29 04:18:51.763862,11.13,10503,USA
536401,STK666,Item STK666,28,2025-11-29 04:31:06.763862,93.46,11456,India
C536398,STK300,Item STK300,-14,2025-11-29 04:50:56.763862,32.2,11070,USA
546627,STK662,Item STK662,19,2025-11-29 04:52:56.763862,4.33,11872,Germany
545606,STK195,Item STK195,15,2025-11-29 04:56:55.763862,49.54,11989,United Kingdom
549035,STK870,Item STK870,30,2025-11-29 05:01:40.763862,9.33,10657,Spain
538415,STK934,Item STK934,22,2025-11-29 05:03:57.763862,35.86,11333,France
549828,STK464,Item STK464,25,2025-11-29 05:12:46.763862,71.48,10634,USA
C538505,STK477,Item STK477,-17,2025-11-29 05:16:29.763862,94.0,11181,India
546940,STK288,Item STK288,21,2025-11-29 05:36:45.763862,94.45,11800,Germany
C551245,STK528,Item STK528,-16,2025-11-29 06:07:31.763862,49.83,11871,Germany
545453,STK390,Item STK390,24,2025-11-29 06:10:44.763862,86.47,11694,USA
540160,STK662,Item STK662,33,2025-11-29 06:15:46.763862,21.12,10988,Spain
C545070,STK194,Item STK194,-20,2025-11-29 06:40:56.763862,98.48,10164,Italy
540600,STK809,Item STK809,45,2025-11-29 06:41:13.763862,92.61,11411,United Kingdom
C550343,STK131,Item STK131,-12,2025-11-29 06:43:43.763862,33.13,10726,Spain
550908,STK827,Item STK827,9,2025-11-29 06:54:44.763862,25.98,10083,India
538924,STK778,Item STK778,48,2025-11-29 07:13:26.763862,11.08,10993,France
550805,STK220,Item STK220,41,2025-11-29 07:30:50.763862,19.17,11843,Italy
539740,STK957,Item STK957,27,2025-11-29 07:52:08.763862,10.26,11745,Canada
550267,STK971,Item STK971,2,2025-11-29 07:56:05.763862,19.7,11817,Canada
C538852,STK364,Item STK364,-2,2025-11-29 08:39:30.763862,47.61,10330,United Kingdom
547636,STK117,Item STK117,8,2025-11-29 08:45:28.763862,3.73,11398,Spain
546128,STK856,Item STK856,31,2025-11-29 08:55:51.763862,15.76,11802,United Kingdom
548641,STK343,Item STK343,12,2025-11-29 09:10:21.763862,7.89,11620,Canada
549183,STK208,Item STK208,8,2025-11-29 09:25:22.763862,70.14,10015,Italy
544159,STK756,Item STK756,11,2025-11-29 09:30:24.763862,27.64,10962,France
C540644,STK789,Item STK789,-7,2025-11-29 09:38:20.763862,58.91,10958,India
547708,STK276,Item STK276,22,2025-11-29 09:39:14.763862,85.09,10377,Germany
537783,STK840,Item STK840,25,2025-11-29 09:41:37.763862,10.57,11907,Germany
548159,STK680,Item STK680,32,2025-11-29 09:51:04.763862,91.91,11640,USA
539904,STK491,Item STK491,28,2025-11-29 09:52:33.763862,65.46,11349,Germany
551182,STK717,Item STK717,6,2025-11-29 10:15:53.763862,14.77,10365,India
545346,STK441,Item STK441,28,2025-11-29 10:26:18.763862,55.65,11397,India
546352,STK911,Item STK911,39,2025-11-29 10:28:05.763862,27.29,10611,France
548810,STK457,Item STK457,27,2025-11-29 10:41:06.763862,5.95,11456,India
537692,STK358,Item STK358,13,2025-11-29 10:41:28.763862,51.15,10736,France
550299,STK695,Item STK695,18,2025-11-29 10:41:49.763862,75.58,11612,United Kingdom
550904,STK855,Item STK855,35,2025-11-29 10:59:50.763862,38.78,11372,Germany
542195,STK377,Item STK377,47,2025-11-29 10:59:59.763862,19.6,11170,Spain
544745,STK464,Item STK464,13,2025-11-29 11:00:03.763862,96.02,10289,India
538975,STK112,Item STK112,16,2025-11-29 11:00:47.763862,30.28,10277,Germany
550932,STK680,Item STK680,49,2025-11-29 11:07:12.763862,23.26,10512,Germany
537912,STK475,Item STK475,9,2025-11-29 11:10:12.763862,26.65,10063,India
548397,STK199,Item STK199,22,2025-11-29 11:12:03.763862,56.65,11029,India
549862,STK681,Item STK681,8,2025-11-29 11:16:43.763862,59.79,10071,France
542962,STK848,Item STK848,14,2025-11-29 11:35:14.763862,12.45,10680,USA
543761,STK497,Item STK497,4,2025-11-29 11:35:36.763862,7.52,10009,France
541969,STK584,Item STK584,17,2025-11-29 11:36:37.763862,75.49,11557,India
548887,STK103,Item STK103,45,2025-11-29 11:37:09.763862,79.26,11146,United Kingdom
551160,STK299,Item STK299,19,2025-11-29 12:03:19.763862,1.27,11612,India
538051,STK907,Item STK907,5,2025-11-29 12:10:13.763862,36.93,11293,Spain
536705,STK573,Item STK573,36,2025-11-29 12:18:29.763862,96.86,11285,Germany
549085,STK596,Item STK596,33,2025-11-29 12:38:54.763862,52.22,11918,France
C547529,STK781,Item STK781,-2,2025-11-29 12:41:26.763862,3.06,10225,United Kingdom
541879,STK984,Item STK984,39,2025-11-29 12:44:03.763862,19.51,10569,Italy
538372,STK118,Item STK118,30,2025-11-29 12:44:05.763862,17.55,10481,France
547315,STK673,Item STK673,14,2025-11-29 12:45:22.763862,20.68,10803,USA
540284,STK572,Item STK572,47,2025-11-29 12:54:01.763862,53.27,10013,Germany
540465,STK359,Item STK359,22,2025-11-29 12:55:56.763862,0.65,10390,United Kingdom
540582,STK874,Item STK874,4,2025-11-29 13:07:16.763862,10.68,10995,France
550172,STK648,Item STK648,9,2025-11-29 13:56:15.763862,57.06,10967,India
549319,STK291,Item STK291,20,2025-11-29 13:57:51.763862,82.73,11184,United Kingdom
540923,STK453,Item STK453,48,2025-11-29 14:01:23.763862,86.25,10915,USA
545501,STK858,Item STK858,2,2025-11-29 14:17:05.763862,63.93,11200,Germany
546858,STK263,Item STK263,10,2025-11-29 14:19:10.763862,5.75,11237,United Kingdom
548737,STK104,Item STK104,14,2025-11-29 14:20:52.763862,94.23,11533,Italy
545489,STK964,Item STK964,43,2025-11-29 14:21:57.763862,42.96,11264,Spain
544686,STK692,Item STK692,42,2025-11-29 14:26:33.763862,1.47,11405,France
549354,STK335,Item STK335,22,2025-11-29 14:32:27.763862,34.61,11934,Italy
539739,STK671,Item STK671,16,2025-11-29 14:35:27.763862,87.45,11394,USA
541200,STK720,Item STK720,11,2025-11-29 14:42:34.763862,5.42,10012,Germany
536882,STK121,Item STK121,15,2025-11-29 15:02:26.763862,51.29,10876,Spain
548780,STK955,Item STK955,12,2025-11-29 15:20:25.763862,0.76,10220,Germany
C544217,STK608,Item STK608,-18,2025-11-29 15:39:49.763862,81.12,11508,United Kingdom
539923,STK788,Item STK788,45,2025-11-29 15:54:15.763862,85.0,11609,USA
542634,STK674,Item STK674,9,2025-11-29 15:56:38.763862,56.3,11020,Spain
539291,STK958,Item STK958,48,2025-11-29 16:51:44.763862,47.4,11356,Spain
539922,STK515,Item STK515,11,2025-11-29 16:57:08.763862,13.23,10315,India
550842,STK117,Item STK117,2,2025-11-29 16:57:29.763862,25.01,10073,India
536463,STK824,Item STK824,36,2025-11-29 17:08:07.763862,65.72,11133,Spain
538868,STK311,Item STK311,34,2025-11-29 17:18:40.763862,11.65,11592,France
551181,STK695,Item STK695,19,2025-11-29 17:34:09.763862,92.16,10186,India
550305,STK202,Item STK202,40,2025-11-29 18:02:20.763862,26.07,11185,United Kingdom
540604,STK932,Item STK932,8,2025-11-29 18:10:25.763862,6.19,10023,Italy
546300,STK712,Item STK712,44,2025-11-29 18:18:32.763862,60.61,10928,Canada
544141,STK663,Item STK663,22,2025-11-29 18:27:56.763862,79.67,10414,Italy
549492,STK477,Item STK477,42,2025-11-29 18:29:18.763862,64.97,11806,Italy
549432,STK644,Item STK644,30,2025-11-29 18:40:38.763862,86.9,10564,India
549119,STK463,Item STK463,37,2025-11-29 18:41:07.763862,96.24,11503,Germany
547783,STK951,Item STK951,23,2025-11-29 18:43:30.763862,69.92,11933,United Kingdom
542766,STK159,Item STK159,9,2025-11-29 18:48:16.763862,47.08,10136,India
550923,STK874,Item STK874,48,2025-11-29 19:01:43.763862,58.64,10621,USA
C540893,STK667,Item STK667,-4,2025-11-29 19:11:19.763862,31.17,10154,France
538824,STK548,Item STK548,23,2025-11-29 19:19:04.763862,23.49,10693,United Kingdom
549620,STK696,Item STK696,13,2025-11-29 19:20:39.763862,60.72,11242,Canada
539227,STK380,Item STK380,48,2025-11-29 19:24:01.763862,79.05,10818,Spain
548351,STK588,Item STK588,5,2025-11-29 19:47:21.763862,61.14,10489,Italy
536870,STK117,Item STK117,39,2025-11-29 19:47:24.763862,33.73,10463,USA
539089,STK537,Item STK537,18,2025-11-29 19:53:04.763862,27.79,11276,Germany
542514,STK690,Item STK690,1,2025-11-29 19:57:47.763862,53.72,11727,United Kingdom
